batch_size,buffer_size,learning_rate,beta,epsilon,lambda,num_epoch,hidden_units,num_layers,time_horizon,max_steps,gamma,normalize,CPU Cores,Total RAM
53,4900,0.0002,0.0012,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0002,0.0012,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0002,0.0012,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0002,0.0012,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0002,0.0012,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0002,0.0013,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0002,0.0013,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0002,0.0013,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0002,0.0013,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0002,0.0013,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0002,0.0014,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0002,0.0014,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0002,0.0014,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0002,0.0014,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0002,0.0014,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0003,0.001,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0003,0.001,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0003,0.001,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0003,0.001,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0003,0.001,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0003,0.0011,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0003,0.0011,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0003,0.0011,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0003,0.0011,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0003,0.0011,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0003,0.0012,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0003,0.0012,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0003,0.0012,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0003,0.0012,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0003,0.0012,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0003,0.0013,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0003,0.0013,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0003,0.0013,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0003,0.0013,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0003,0.0013,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0003,0.0014,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0003,0.0014,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0003,0.0014,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0003,0.0014,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0003,0.0014,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0004,0.001,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0004,0.001,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0004,0.001,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0004,0.001,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0004,0.001,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0004,0.0011,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0004,0.0011,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0004,0.0011,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0004,0.0011,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0004,0.0011,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0004,0.0012,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0004,0.0012,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0004,0.0012,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0004,0.0012,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0004,0.0012,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0004,0.0013,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0004,0.0013,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0004,0.0013,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0004,0.0013,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0004,0.0013,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0004,0.0014,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0004,0.0014,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0004,0.0014,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0004,0.0014,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0004,0.0014,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0005,0.001,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0005,0.001,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0005,0.001,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0005,0.001,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0005,0.001,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0005,0.0011,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0005,0.0011,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0005,0.0011,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0005,0.0011,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0005,0.0011,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0005,0.0012,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0005,0.0012,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0005,0.0012,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0005,0.0012,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0005,0.0012,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0005,0.0013,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0005,0.0013,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0005,0.0013,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0005,0.0013,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0005,0.0013,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0005,0.0014,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0005,0.0014,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0005,0.0014,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0005,0.0014,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,4900,0.0005,0.0014,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0001,0.001,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0001,0.001,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0001,0.001,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0001,0.001,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0001,0.001,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0001,0.0011,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0001,0.0011,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0001,0.0011,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0001,0.0011,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0001,0.0011,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0001,0.0012,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0001,0.0012,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0001,0.0012,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0001,0.0012,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0001,0.0012,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0001,0.0013,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0001,0.0013,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0001,0.0013,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0001,0.0013,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0001,0.0013,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0001,0.0014,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0001,0.0014,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0001,0.0014,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0001,0.0014,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0001,0.0014,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0002,0.001,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0002,0.001,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0002,0.001,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0002,0.001,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0002,0.001,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0002,0.0011,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0002,0.0011,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0002,0.0011,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0002,0.0011,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0002,0.0011,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0002,0.0012,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0002,0.0012,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0002,0.0012,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0002,0.0012,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0002,0.0012,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0002,0.0013,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0002,0.0013,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0002,0.0013,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0002,0.0013,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0002,0.0013,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0002,0.0014,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0002,0.0014,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0002,0.0014,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0002,0.0014,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0002,0.0014,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0003,0.001,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0003,0.001,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0003,0.001,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0003,0.001,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0003,0.001,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0003,0.0011,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0003,0.0011,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0003,0.0011,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0003,0.0011,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0003,0.0011,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0003,0.0012,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0003,0.0012,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0003,0.0012,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0003,0.0012,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0003,0.0012,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0003,0.0013,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0003,0.0013,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0003,0.0013,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0003,0.0013,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0003,0.0013,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0003,0.0014,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0003,0.0014,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0003,0.0014,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0003,0.0014,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0003,0.0014,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0004,0.001,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0004,0.001,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0004,0.001,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0004,0.001,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0004,0.001,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0004,0.0011,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0004,0.0011,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0004,0.0011,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0004,0.0011,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0004,0.0011,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0004,0.0012,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0004,0.0012,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0004,0.0012,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0004,0.0012,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0004,0.0012,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0004,0.0013,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0004,0.0013,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0004,0.0013,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0004,0.0013,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0004,0.0013,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0004,0.0014,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0004,0.0014,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0004,0.0014,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0004,0.0014,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0004,0.0014,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0005,0.001,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0005,0.001,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0005,0.001,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0005,0.001,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0005,0.001,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0005,0.0011,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0005,0.0011,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0005,0.0011,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0005,0.0011,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0005,0.0011,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0005,0.0012,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0005,0.0012,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0005,0.0012,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0005,0.0012,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0005,0.0012,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0005,0.0013,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0005,0.0013,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0005,0.0013,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0005,0.0013,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0005,0.0013,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0005,0.0014,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0005,0.0014,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0005,0.0014,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0005,0.0014,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,7300,0.0005,0.0014,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,9700,0.0001,0.001,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,9700,0.0001,0.001,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,9700,0.0001,0.001,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,9700,0.0001,0.001,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,9700,0.0001,0.001,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,9700,0.0001,0.0011,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,9700,0.0001,0.0011,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,9700,0.0001,0.0011,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,9700,0.0001,0.0011,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,9700,0.0001,0.0011,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,9700,0.0001,0.0012,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,9700,0.0001,0.0012,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,9700,0.0001,0.0012,0.2,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,9700,0.0001,0.0012,0.25,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,9700,0.0001,0.0012,0.3,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,9700,0.0001,0.0013,0.1,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
53,9700,0.0001,0.0013,0.15,0.99,3,128.0,1.0,1000.0,500000.0,0.99,True,8.0,15.14 GB
